lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,101.25,-42.781,-43.03,-38.877,-24.241,-5.715,2.183,3.085,1.477,-4.677,-18.176,-34.858,-40.942
78.75,105,-42.969,-43.305,-38.874,-24.059,-5.487,1.741,2.329,1.371,-4.435,-17.546,-34.934,-41.039
78.75,108.75,-43.96,-44.628,-40.081,-24.582,-5.416,3.305,3.399,2.161,-3.814,-18.83,-35.885,-41.808
78.75,112.5,-43.586,-44.412,-39.884,-24.444,-5.346,2.793,2.845,1.813,-3.486,-18.593,-35.653,-41.433
78.75,142.5,-44.059,-44.634,-40.188,-25.279,-5.652,4.363,4.459,1.143,-4.86,-22.38,-35.885,-41.6
78.75,-105,-45.348,-46.278,-41.826,-26.868,-6.841,2.12,3.215,0.69,-8.301,-25.359,-35.214,-41.186
78.75,-101.25,-45.862,-46.976,-42.454,-27.338,-7.027,3.223,4.055,1.161,-8.08,-25.848,-35.744,-41.65
78.75,-97.5,-46.357,-47.624,-43.039,-27.665,-7.178,2.444,3.468,0.877,-7.644,-25.685,-36.296,-42.196
78.75,-93.75,-46.356,-47.983,-43.365,-27.739,-7.039,3.362,4.58,1.358,-6.946,-25.775,-36.611,-42.451
78.75,-90,-45.044,-47.158,-42.739,-27.33,-6.774,2.925,3.806,0.98,-5.804,-23.489,-35.676,-41.513
78.75,-82.5,-48.408,-50.238,-45.288,-28.527,-7.609,6.903,8.471,2.864,-8.619,-26.857,-37.996,-44.267
78.75,-78.75,-48.64,-50.275,-45.103,-28.626,-8.011,5.993,9.08,2.988,-9.489,-27.915,-37.957,-44.318
78.75,-75,-49.195,-50.915,-45.575,-29.198,-8.356,4.134,8.092,2.377,-10.547,-29.117,-38.731,-44.965
78.75,-71.25,-49.177,-51.129,-45.571,-28.831,-7.965,4.137,8.331,2.773,-10.159,-28.632,-38.905,-45.049
78.75,-67.5,-44.958,-47.357,-42.863,-27.345,-6.942,1.021,3.258,0.744,-6.027,-19.04,-33.855,-40.672
78.75,-63.75,-44.133,-46.486,-41.57,-25.417,-5.848,1.027,2.625,0.877,-5.644,-18.484,-33.082,-39.803
78.75,-60,-46.308,-48.548,-43.615,-27.302,-6.616,3.6,4.126,1.096,-7.368,-26.249,-36.182,-42.231
78.75,-56.25,-45.529,-48.232,-43.108,-26.801,-6.47,2.602,3.939,1.08,-5.973,-23.531,-35.044,-41.415
78.75,-52.5,-49.713,-51.973,-46.239,-28.164,-7.475,7.048,9.67,3.785,-8.76,-27.186,-38.182,-45.179
78.75,-48.75,-49.637,-51.612,-45.612,-27.791,-7.611,7.104,10.273,3.685,-9.993,-27.764,-38.007,-45.013
