lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,86.25,-11.294,-14.963,-15.439,-5.625,3.807,13.226,20.513,18.965,12.198,3.535,-3.422,-7.909
78.75,90,-13.543,-17.064,-16.287,-5.013,5.556,15.168,22.873,20.712,12.794,3.296,-3.958,-9.356
78.75,93.75,-11.378,-15.74,-16.641,-5.343,5.131,14.834,22.926,21.062,13.212,3.986,-2.644,-7.703
78.75,105,-15.326,-22.488,-18.347,-5.467,6.014,17.742,27.05,24.006,14.065,4.016,-3.411,-9.229
78.75,108.75,-16.055,-21.51,-18.262,-5.82,5.672,17.374,26.526,24.014,14.374,4.334,-2.873,-8.572
78.75,116.25,-10.944,-17.156,-18.101,-6.267,4.737,15.987,24.834,22.931,13.906,4.565,-2.127,-7.107
78.75,120,-20.75,-22.759,-18.516,-4.872,11.6,26.084,34.376,26.134,11.956,-0.096,-8.966,-15.078
78.75,123.75,-21.109,-22.788,-18.634,-4.728,12.53,26.854,34.734,26.323,12.045,-0.652,-10.44,-16.013
78.75,127.5,-20.174,-22.427,-18.827,-5.063,11.935,26.132,33.613,25.727,12.591,-0.064,-10.176,-15.669
78.75,131.25,-18.586,-21.888,-18.666,-5.356,10.7,24.942,32.254,25.016,12.88,0.855,-8.69,-14.723
78.75,135,-11.769,-18.301,-18.375,-6.762,5.58,16.027,23.923,21.961,13.807,3.845,-3.927,-9.011
78.75,138.75,-11.608,-16.127,-18.136,-6.772,5.618,16.373,24.43,22.478,13.928,3.803,-4.057,-9.036
78.75,157.5,-11.328,-17.603,-17.727,-6.216,7.072,19.713,27.801,25.377,14.028,3.652,-3.784,-8.961
78.75,161.25,-12.038,-18.562,-17.518,-6.186,7.042,19.407,27.318,25.043,13.943,3.71,-3.63,-8.875
78.75,165,-16.294,-21.096,-18.584,-5.502,12.006,28.436,34.486,26.68,12.046,0.361,-7.711,-14.009
78.75,168.75,-15.198,-20.119,-18.45,-5.506,12.139,28.168,33.988,26.348,12.221,0.847,-6.85,-13.201
78.75,172.5,-13.398,-18.38,-17.626,-5.417,12.047,27.583,33.217,26.002,12.617,1.65,-5.462,-11.446
78.75,176.25,-13.672,-18.377,-17.551,-5.56,11.923,27.396,32.951,25.838,12.574,1.583,-5.667,-11.543
78.75,180,-14.867,-18.964,-17.599,-5.367,13.076,28.455,33.995,26.609,12.423,1.021,-6.656,-12.488
78.75,-176.25,-16.999,-20.571,-18.429,-5.524,13.445,29.316,34.863,27.049,12.223,0.266,-8.051,-14.335
78.75,-172.5,-15.46,-19.063,-17.992,-5.699,12.472,28.506,34.052,26.436,12.637,1.1,-6.532,-12.527
78.75,-168.75,-8.358,-13.332,-16.739,-6.69,6.702,18.339,25.171,23.154,14.33,5.05,-1.053,-5.573
78.75,-165,-8.076,-12.532,-15.83,-6.128,6.683,17.977,24.73,22.953,14.29,4.994,-1.047,-5.25
78.75,-161.25,-14.44,-17.957,-17.912,-5.443,12.653,28.057,33.38,26.017,12.702,1.407,-6.114,-11.215
78.75,-157.5,-15.853,-19.446,-18.571,-5.566,12.79,28.416,33.47,25.983,12.294,0.874,-7.089,-12.502
78.75,-153.75,-14.133,-17.958,-17.453,-5.4,12.532,27.572,32.437,25.609,12.541,1.683,-5.575,-10.668
78.75,-150,-15.061,-19.005,-18.155,-5.754,11.695,26.74,31.471,25.156,12.414,1.57,-5.843,-11.344
78.75,-146.25,-15.738,-19.55,-17.942,-5.511,12.166,26.911,31.783,25.647,12.425,1.347,-6.232,-11.912
78.75,-142.5,-15.453,-19.268,-17.574,-5.286,12.501,26.561,31.652,25.881,12.695,1.672,-5.852,-11.449
78.75,-138.75,-9.98,-14.643,-17.227,-6.4,6.85,16.726,23.07,22.098,13.629,4.469,-2.309,-6.754
78.75,-135,-10.013,-14.792,-16.6,-5.245,7.481,17.214,23.623,22.464,13.92,4.481,-2.442,-6.695
78.75,-131.25,-10.413,-15.857,-16.138,-4.724,7.038,16.75,23.117,21.933,13.634,4.276,-2.874,-7.054
78.75,-127.5,-10.916,-16.942,-15.983,-4.595,6.932,16.784,22.866,21.735,13.076,3.598,-3.538,-7.52
78.75,-123.75,-13.517,-18.874,-16.705,-5.146,6.268,16.534,22.779,21.616,12.605,2.433,-5.484,-9.747
78.75,-120,-14.924,-19.325,-16.974,-5.494,5.906,16.626,23.344,22.04,12.608,2.098,-6.052,-10.927
78.75,-97.5,-17.672,-23.076,-17.876,-5.838,7.141,16.847,22.811,21.406,12.01,1.485,-7.269,-13.127
78.75,-93.75,-17.526,-22.584,-17.649,-5.718,7.23,16.718,22.449,21.141,11.816,1.34,-7.53,-13.102
78.75,-90,-17.521,-22.434,-17.952,-6.057,6.504,14.923,20.279,19.669,11.817,2.309,-5.884,-11.408
