lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,161.25,-26.829,-31.323,-24.893,-10.048,5.163,15.338,21.537,19.185,6.821,-3.97,-10.327,-16.503
78.75,165,-30.671,-34.492,-26.447,-8.993,9.04,23.995,27.318,20.216,4.14,-8.435,-16.294,-22.39
78.75,168.75,-30.087,-33.954,-26.351,-8.982,9.052,23.756,26.903,19.909,4.348,-7.695,-15.702,-21.498
78.75,172.5,-28.279,-32.458,-25.642,-8.854,8.813,23.002,25.969,19.483,4.765,-6.319,-13.942,-19.313
78.75,176.25,-27.941,-32.198,-25.805,-8.825,8.863,22.817,25.613,19.293,4.629,-6.347,-14.009,-19.069
78.75,180,-28.693,-32.606,-26.3,-8.581,10.233,24.365,27.473,20.592,4.336,-7.493,-15.465,-20.621
78.75,-176.25,-30.446,-33.837,-27.285,-8.583,10.757,25.349,28.648,21.238,3.993,-8.861,-17.413,-22.956
78.75,-172.5,-29.235,-32.857,-26.972,-8.791,10.076,24.538,28.026,20.792,4.544,-7.338,-15.345,-21.069
78.75,-168.75,-24.504,-29.791,-26.038,-10.377,4.927,14.364,20.126,17.854,7.295,-1.483,-7.405,-12.191
78.75,-165,-23.559,-28.974,-25.544,-9.932,4.886,13.9,19.539,17.536,7.297,-1.405,-7.093,-11.702
78.75,-161.25,-28.571,-32.001,-26.697,-8.479,10.418,24.169,27.592,20.629,4.696,-6.667,-13.975,-19.32
78.75,-157.5,-29.881,-32.781,-27.438,-8.751,9.881,24.054,27.413,20.344,4.084,-7.617,-15.462,-20.734
78.75,-153.75,-28.082,-31.237,-26.611,-8.75,9.533,23.109,26.373,19.708,4.529,-6.233,-13.503,-18.543
78.75,-150,-28.828,-32.075,-27.39,-9.093,8.809,22.268,25.216,18.716,4.554,-6.393,-14.084,-19.163
78.75,-146.25,-28.868,-31.857,-27.215,-8.829,9.32,22.773,25.955,19.244,4.537,-6.816,-14.719,-19.985
78.75,-142.5,-28.483,-31.534,-27.001,-8.727,9.644,22.694,26.443,19.743,4.924,-6.453,-14.225,-19.693
78.75,-138.75,-25.533,-30.074,-27.241,-10.505,5.158,13.064,18.849,16.89,6.916,-2.551,-8.829,-13.611
78.75,-135,-25.108,-29.305,-26.195,-9.505,5.755,13.407,19.127,16.907,7.068,-2.563,-8.92,-13.525
78.75,-131.25,-24.728,-28.167,-24.968,-8.911,4.716,12.198,17.21,14.859,6.549,-2.628,-8.738,-13.553
78.75,-127.5,-25.242,-28.054,-24.365,-8.822,4.135,11.783,16.611,14.237,5.989,-3.11,-9.006,-14.302
78.75,-123.75,-26.719,-29.297,-25.072,-9.036,3.535,11.657,16.912,14.363,5.456,-4.737,-11.23,-17.28
78.75,-120,-27.322,-29.953,-25.526,-9.412,3.496,11.706,17.473,14.8,5.602,-5.19,-12.444,-18.638
78.75,-97.5,-30.502,-33.042,-29.24,-14.686,-1.661,6.686,15.107,13.021,4.299,-6.519,-14.224,-22.698
78.75,-93.75,-30.222,-32.81,-29.048,-14.627,-1.575,6.644,14.868,12.915,4.169,-6.858,-14.584,-22.541
78.75,-90,-30.371,-33.096,-28.433,-12.857,1.109,8.097,13.208,11.848,4.518,-5.66,-13.462,-23.059
78.75,-86.25,-31.016,-33.926,-28.253,-11.883,2.867,8.476,12.501,11.04,4.737,-4.663,-12.582,-23.691
78.75,-82.5,-31.492,-34.541,-28.335,-11.501,3.757,9.503,13.157,10.762,4.562,-4.686,-12.78,-24.118
78.75,-78.75,-34.783,-37.52,-29.867,-10.174,7.054,18.696,21.253,13.407,2.372,-11.716,-22.161,-28.14
78.75,-75,-34.404,-37.127,-29.772,-10.452,6.87,18.676,21.478,13.521,2.012,-11.57,-21.995,-27.857
78.75,-71.25,-34.032,-36.854,-29.503,-10.606,6.91,17.63,20.603,13.315,2.11,-10.49,-20.691,-27.313
78.75,-67.5,-33.752,-36.71,-29.163,-10.375,7.183,17.01,19.957,13.177,2.361,-9.51,-19.498,-26.57
78.75,-63.75,-33.577,-36.616,-29.121,-10.473,6.714,15.822,18.534,12.437,2.507,-8.715,-18.569,-25.807
78.75,-60,-33.075,-36.144,-28.989,-10.76,5.89,14.485,16.859,11.554,2.593,-7.851,-17.532,-24.893
78.75,-56.25,-33.399,-36.45,-29.44,-10.993,5.661,14.643,16.879,11.309,2.473,-8.022,-17.851,-25.353
78.75,-52.5,-34.271,-37.239,-29.877,-10.546,6.743,16.703,19.048,12.288,2.121,-9.624,-19.904,-27.024
78.75,-48.75,-35.508,-38.421,-30.49,-10.206,7.848,18.349,20.783,13.128,1.456,-12.288,-23.569,-29.526
78.75,-45,-34.473,-37.727,-30.079,-10.62,6.968,16.585,19.192,12.433,1.723,-11.575,-22.936,-28.303
