lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,116.25,5.04,5.52,6.15,8.49,16.53,30.15,39.9,33.69,24.99,19.53,7.5,5.46
76.25,120,4.92,5.49,6,8.34,15.96,27.93,37.26,30.93,23.52,19.71,7.26,5.28
76.25,123.75,5.01,5.64,6,8.07,14.7,26.73,36.21,29.76,23.01,17.25,7.08,5.28
76.25,127.5,5.16,5.76,6,7.92,13.68,26.01,35.88,29.31,23.37,16.59,6.96,5.25
76.25,131.25,4.95,5.46,5.49,7.17,12.42,23.97,33.27,27.66,22.14,15.93,6.6,4.98
76.25,135,5.4,5.61,5.52,7.47,12.93,25.74,34.59,30.3,24.33,16.02,7.08,5.43
76.25,138.75,5.61,5.46,5.19,7.02,11.97,24.87,31.65,28.41,22.08,15.3,7.02,5.64
76.25,142.5,5.7,5.58,5.25,7.59,12.48,27.9,32.16,28.35,22.71,12.42,7.35,5.85
76.25,146.25,5.76,5.73,5.28,7.23,12,22.11,27.21,27.72,21.96,14.43,7.17,5.88
76.25,150,6.03,5.94,5.55,7.47,12.69,20.49,26.01,28.29,24.06,16.38,7.62,6.21
76.25,153.75,6.18,6.27,5.73,7.35,12.27,18.36,24,27.36,24.06,16.47,7.92,6.54
76.25,157.5,6.39,6.57,6.03,7.47,12,17.1,22.65,27,23.61,15.96,8.19,6.84
76.25,161.25,6.81,6.93,6.48,7.98,12.42,14.31,20.61,27.06,23.94,15.87,8.7,7.41
76.25,-112.5,5.88,5.01,6.18,7.05,12.15,17.34,22.17,30.54,25.83,13.98,8.88,6.99
76.25,-108.75,6.03,5.25,6.42,8.01,14.61,22.2,25.32,32.94,26.94,15.57,9.18,7.32
76.25,-105,5.76,5.28,6.24,8.64,17.1,26.25,29.37,35.52,27.93,17.13,9.78,7.62
76.25,-101.25,4.62,4.23,4.83,7.02,13.17,22.02,23.37,27.06,22.53,14.07,8.22,6.45
76.25,-97.5,4.53,4.32,4.86,7.05,13.29,20.61,24.36,29.16,25.86,17.79,8.43,6.45
76.25,-93.75,4.53,4.47,5.04,7.68,13.59,25.35,30.54,29.94,23.4,13.77,8.82,6.48
76.25,-90,4.26,4.23,4.8,7.62,13.08,22.83,28.2,29.01,24.45,14.52,8.55,6.06
76.25,-86.25,3.78,3.81,4.56,7.26,12.42,20.28,27.12,28.29,26.58,16.5,7.8,5.4
