x,y,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
60.16666667,73.75,-11.90714286,8.141836735,2.002040816,1102.978571,9.592857143,-30.12959184,39.72346939,0.401020408,-14.44081633,2.771428571,-24.71632653,301.5714286,39.51020408,14.04081633,30.65306122,108.7142857,48.73469388,86.10204082,60.32653061
63.83333333,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.5,73.75,-11.08571429,7.435714286,1.8,1167.428571,9.585714286,-29.96428571,39.55714286,2.371428571,-24.02857143,4.307142857,-25.09285714,205.7857143,37,8,47.21428571,88.07142857,27.42857143,86.78571429,28.5
71.16666667,73.75,-11.66032609,7.164673913,1.772826087,1174.896196,8.759782609,-30.52065217,39.28206522,1.985326087,-23.23152174,3.90923913,-25.75652174,215.6141304,38.48913043,8.777173913,45.64130435,90.4673913,29.45108696,89.61413043,31.9673913
74.83333333,73.75,-12.6,6.744285714,1.615714286,1224.594286,8.217142857,-32.03,40.25285714,2.151428571,-20.62142857,3.697142857,-27.09714286,266,42.14285714,11.61428571,39.08571429,105.3857143,39.01428571,104.9428571,46.22857143
78.5,73.75,-12.76875,6.5875,1.5265625,1274.4125,8.6515625,-32.90625,41.553125,3.75,-18.7828125,4.18125,-27.61875,315.484375,47.421875,13.3125,39.015625,124.796875,43.703125,124.75,58.984375
82.16666667,73.75,-13.71383648,6.869496855,1.521698113,1319.145283,8.933018868,-34.36981132,43.30345912,3.228301887,-21.15377358,3.771698113,-28.93742138,327.5974843,53.34591195,13.87106918,44.72955975,137.9213836,44.65408805,134.2044025,55.3490566
85.83333333,73.75,-13.90034014,7.505272109,1.592687075,1385.686395,10.97295918,-35.21904762,46.19098639,4.327380952,-23.44438776,4.593707483,-29.68316327,277.0833333,49.34183673,9.722789116,56.19557823,131.6717687,30.80272109,109.6122449,35.06122449
89.5,73.75,-14.45939394,8.052424242,1.6,1452.28197,12.17984848,-36.66393939,48.84363636,4.470454545,-26.975,5.091969697,-30.92287879,273.7939394,48.22727273,9.306060606,55.94090909,131.1045455,30.50454545,112.8833333,35.86969697
93.16666667,73.75,-15.03,8.492727273,1.600151515,1505.837576,12.83954545,-38.00212121,50.84181818,4.403030303,-30.43106061,5.304242424,-32.20242424,281.7439394,49.27424242,10.17272727,52.47121212,130.3621212,33.67727273,118.7,39.83181818
96.83333333,73.75,-15.45348485,8.797272727,1.603030303,1552.01197,13.45515152,-39.07742424,52.52757576,4.496363636,-32.42954545,5.589848485,-33.15727273,278.8409091,47.9,10.4,51.78787879,127.3712121,33.58787879,120.019697,38.21666667
100.5,73.75,-15.53515152,8.896060606,1.601363636,1586.058939,14.255,-39.51469697,53.77045455,4.905151515,-33.02909091,6.153787879,-33.39454545,269.3848485,45.19848485,10.11666667,52.08030303,122.8045455,32.55454545,117.419697,35.23181818
104.1666667,73.75,-15.49636364,8.875606061,1.601969697,1592.916212,14.24606061,-39.63590909,53.8830303,5.223636364,-33.03318182,6.276212121,-33.48666667,256.7863636,43.74090909,9.756060606,52.73939394,117.1727273,31.96212121,114.3742424,33.03636364
107.8333333,73.75,-15.26493289,8.798154362,1.558389262,1628.974832,14.48674497,-40.33892617,54.82399329,6.317449664,-33.24127517,6.746812081,-34.16543624,234.1627517,41.55872483,9.013422819,54.42449664,108.8892617,28.81375839,108.4060403,29.80201342
111.5,73.75,-15.13544521,8.615068493,1.453938356,1718.868664,15.57585616,-41.71609589,57.28784247,7.735958904,-33.88424658,7.863356164,-35.51489726,209.4965753,37.82363014,8.279109589,54.50513699,98.65410959,26.0359589,98.60273973,26.74657534
115.1666667,73.75,-15.23140244,8.508841463,1.388414634,1808.706707,16.57317073,-43.17621951,59.75457317,8.338719512,-34.73689024,8.736280488,-37.03018293,192.2743902,33.05487805,7.698170732,51.22256098,87.50304878,24.26829268,87.19512195,25.8597561
118.8333333,73.75,-15.63306452,8.464112903,1.348790323,1841.081048,16.57137097,-43.86451613,60.4391129,5.336290323,-35.35846774,8.628225806,-37.90604839,183.1290323,27.10080645,7.47983871,44.60483871,76.98387097,24.27419355,70.17741935,27.54435484
122.5,73.75,-15.92201835,8.636697248,1.393577982,1857.788991,16.5293578,-44.17614679,60.69862385,3.522018349,-35.80366972,8.451834862,-38.41972477,221.4311927,33.02293578,8.146788991,48.7293578,95.60091743,27.55963303,85.93577982,31.79357798
126.1666667,73.75,-16.16583851,9.034782609,1.429813665,1868.932609,16.62639752,-44.30714286,60.93354037,6.382298137,-36.29037267,8.250310559,-38.79192547,234.1677019,39.45962733,8.083850932,54.54658385,107.5559006,27.26708075,101.7173913,32.73291925
129.8333333,73.75,-16.26428571,9.578571429,1.503061224,1888.032653,16.79897959,-44.47346939,61.27040816,6.901020408,-36.68367347,8.262244898,-39.20510204,211.8673469,42.86734694,6.112244898,67.05102041,108.755102,20.37755102,107.5204082,28.35714286
133.5,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.1666667,73.75,-16.1962963,10.0537037,1.983333333,1509.081481,11.12222222,-38.57037037,49.6962963,2.675925926,-31.19259259,3.337037037,-33.8537037,150.6481481,29.85185185,4.222222222,68.05555556,78.88888889,13.85185185,77.53703704,15.42592593
140.8333333,73.75,-15.88794326,9.885106383,2.030141844,1435.443617,10.0287234,-37.50602837,47.53546099,1.996453901,-30.67411348,2.552836879,-32.5712766,113.2056738,23.85106383,2.765957447,72.67730496,62.95744681,9.205673759,59.53546099,9.787234043
144.5,73.75,-15.60625,9.409821429,1.9625,1420.363393,9.567857143,-37.25714286,46.82232143,2.166071429,-30.19464286,2.54375,-32.12946429,120.8660714,26.72321429,2.205357143,78.13392857,69.77678571,8.276785714,65.88392857,9.392857143
148.1666667,73.75,-16.69310345,8.448275862,1.705172414,1490.17931,9.517241379,-38.60862069,48.12068966,1.863793103,-30.30689655,2.843103448,-33.71896552,120.5344828,22.96551724,3.551724138,62.01724138,61.01724138,12.0862069,58.31034483,14.36206897
151.8333333,73.75,-16.85,8.571428571,1.7,1520.521429,9.95,-39.07142857,49.02142857,1.971428571,-27,3.15,-34.25,117.3571429,22,3.857142857,58.64285714,57.5,12.21428571,55.14285714,15.14285714
155.5,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.1666667,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.8333333,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.5,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.1666667,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.8333333,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.5,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.1666667,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-178.1666667,71.25,-13.33235294,6.108088235,1.564705882,1166.629412,5.088970588,-32.41470588,37.49852941,1.030882353,-19.13088235,1.475735294,-27.11985294,164.2205882,30.28676471,5.477941176,51.38970588,75.74264706,19.88970588,66.03676471,27.30882353
-174.5,71.25,-12.9,5.8,1.55,1155.7,5.3,-31.8,37.125,1.425,-22.05,1.75,-26.65,176,31.25,5.5,51.25,80.5,19.75,71,27
-170.8333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-167.1666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163.5,71.25,-11.17727273,6.395454545,1.513636364,1285.177273,10.37272727,-30.75,41.13181818,5.290909091,-22.92272727,5.668181818,-25.83636364,157.9545455,37.5,4.5,79.54545455,95.5,14.63636364,78.72727273,16.45454545
-159.8333333,71.25,-11.98617021,6.469680851,1.507978723,1300.837234,10.02393617,-31.6287234,41.64946809,4.540957447,-25.23138298,5.095744681,-26.87340426,147.2712766,35.00531915,4.5,78.4893617,87.83510638,14.70744681,75.29787234,15.32978723
-156.1666667,71.25,-13.15555556,7.22191358,1.550617284,1369.425617,10.54876543,-34.43765432,44.98302469,3.974382716,-24.44506173,4.846604938,-29.19876543,139.7376543,34.2191358,3.990740741,76.90740741,80.46296296,13.86419753,72.4691358,14.50925926
-152.5,71.25,-14.00518868,9.332075472,1.639622642,1598.057075,15.00943396,-40.05754717,55.06556604,6.394811321,-20.99339623,7.321226415,-33.31084906,139.3632075,39.82075472,3.273584906,81.33962264,77.8254717,12.33490566,76.43867925,15.01415094
-148.8333333,71.25,-12.82971014,10.1615942,1.830434783,1570.086957,15.91666667,-38.0942029,54.02101449,6.963768116,-25.3557971,8.192028986,-31.62681159,153.8188406,36.23188406,4.268115942,70.63043478,80.61594203,13.89130435,79.07246377,17.81884058
-145.1666667,71.25,-12.79807692,8.401923077,1.709615385,1440.730769,12.19615385,-35.50769231,47.71346154,4.930769231,-25.71923077,6.155769231,-29.78269231,141.4230769,28.84615385,3.826923077,64.59615385,72,13.48076923,67.84615385,16.55769231
-141.5,71.25,-13.38,7.05,1.55,1345.87,9.28,-34.4,43.69,3.46,-26.47,4.2,-29.06,136.1,28,3.5,66.7,70.9,12.1,65.9,14.9
-137.8333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134.1666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130.5,71.25,-12.71428571,6.853571429,1.375,1505.864286,13.46071429,-34.63571429,48.09285714,6.342857143,-27.93214286,7.3,-29.95,121.2142857,29.57142857,3,74.42857143,68.10714286,9.964285714,59.78571429,10.39285714
-126.8333333,71.25,-13.731,6.314,1.321,1453.339,11.162,-34.868,46.031,4.248,-29.625,5.573,-30.537,122.79,27.25,3.31,69.43,66.31,10.87,54.91,11.01
-123.1666667,71.25,-15.27173913,5.905279503,1.27515528,1407.425466,8.905590062,-35.73540373,44.63975155,2.373291925,-31.54813665,3.494720497,-31.69968944,136.5434783,28.23913043,3.363354037,66.95031056,72.54347826,11.48136646,59.36956522,11.53416149
-119.5,71.25,-15.24959016,6.255327869,1.283196721,1453.069262,9.960245902,-37.08401639,47.05081967,3.184016393,-32.39057377,4.203278689,-32.41639344,143.5122951,29.31967213,2.827868852,69.32786885,78.30737705,10.47540984,66.89754098,10.47540984
-115.8333333,71.25,-16.09619205,6.627152318,1.330463576,1488.163411,9.586423841,-38.44652318,48.02996689,2.928476821,-33.52417219,3.66986755,-33.62748344,145.9139073,28.73344371,3.289735099,69.26821192,79.57781457,11.55794702,67.7781457,11.57615894
-112.1666667,71.25,-16.96896552,6.401410658,1.272100313,1517.683072,9.375705329,-39.04623824,48.42492163,2.65,-34.45924765,3.257210031,-34.58103448,113.8573668,23.73824451,2.280564263,73.02507837,64.48902821,8.529780564,53.97021944,8.547021944
-108.5,71.25,-16.91495327,6.45576324,1.23894081,1564.273053,10.81401869,-39.21900312,50.03457944,3.385358255,-34.78239875,4.175545171,-34.83302181,99.58411215,21.00311526,1.989096573,71.95794393,56.37383178,7.317757009,46.75233645,7.320872274
-104.8333333,71.25,-16.9268595,6.575826446,1.255165289,1576.266529,10.81921488,-39.62231405,50.44318182,3.506404959,-34.85950413,4.242768595,-35.04070248,103.5578512,21.9731405,2.121900826,69.26652893,57.0785124,7.962809917,48.15702479,8.008264463
-101.1666667,71.25,-17.10904762,7.035238095,1.369047619,1552.913333,9.636666667,-40.24095238,49.88142857,2.827142857,-35.17333333,3.443333333,-35.25714286,102.4285714,23.6,1.819047619,76.14285714,59.2,6.123809524,50.39047619,6.133333333
-97.5,71.25,-17.32176471,7.427352941,1.4,1564.105,10.17176471,-40.74558824,50.91764706,2.846176471,-35.23647059,3.472352941,-35.64617647,120.0088235,27.06764706,2.361764706,74.18823529,67.87058824,7.811764706,58.01176471,8.141176471
-93.83333333,71.25,-17.24631148,7.08852459,1.339139344,1577.659836,10.47930328,-40.69836066,51.17643443,3.183196721,-34.86290984,3.778893443,-35.77233607,147.5184426,32.21721311,3.448770492,70.56762295,79.89139344,11.17418033,69.41803279,12.04098361
-90.16666667,71.25,-15.61289063,6.893359375,1.372265625,1505.214844,10.94804688,-37.946875,48.89414063,3.722265625,-33.0984375,4.638671875,-33.14804688,150.4453125,35.76953125,2.125,79.94921875,87.61328125,7.81640625,71.85546875,7.83984375
-86.5,71.25,-14.89113924,6.817088608,1.386234177,1453.935127,11.20031646,-36.59224684,47.79193038,3.838132911,-31.77958861,4.741139241,-31.77958861,159.8164557,36.27373418,2.125,79.1914557,91.44303797,8.066455696,73.50158228,8.069620253
-82.83333333,71.25,-15.17181818,6.681666667,1.34469697,1449.652727,10.80378788,-37.18454545,47.98727273,2.117575758,-32.17939394,4.261212121,-32.17939394,210.7166667,42.51212121,4.589393939,65.64090909,105.2060606,16.39242424,86.32272727,16.39545455
-79.16666667,71.25,-15.79907975,6.74892638,1.354601227,1476.130828,9.865030675,-38.27576687,48.13773006,3.250306748,-33.06334356,3.708282209,-33.18389571,205.6917178,40.65337423,5.486196319,66.18251534,105.6472393,18.32515337,87.50460123,18.35122699
-75.5,71.25,-16.16932907,6.442811502,1.331789137,1438.891693,8.816932907,-37.8172524,46.63146965,2.400479233,-33.00686901,2.96341853,-33.00686901,237.2108626,43.70926518,6.223642173,64.1629393,118.2108626,20.46964856,97.12779553,20.46964856
-71.83333333,71.25,-15.13265306,6.693877551,1.467091837,1348.316837,8.581632653,-35.55076531,44.12755102,0.980102041,-30.96096939,2.824744898,-30.96096939,253.9438776,45.09183673,6.096938776,63.05102041,123.8112245,20.87755102,101.8290816,20.88010204
-68.16666667,71.25,-13.5046875,7.31171875,1.68515625,1283.417188,8.3328125,-33.76171875,42.0875,-1.5484375,-28.915625,2.9640625,-29.0046875,235,39.9921875,6.1484375,58.28125,113.0390625,21.375,80.6171875,21.390625
-64.5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.83333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-57.16666667,71.25,-7.791666667,5.283333333,1.575,954.4458333,8.689583333,-23.89791667,32.58958333,0.69375,-15.67291667,4.410416667,-19.89791667,267.8125,43.5,9.666666667,50.08333333,115.5833333,32.16666667,79.27083333,34.52083333
-53.5,71.25,-9.764620939,4.995306859,1.496570397,939.7550542,7.025090253,-25.29945848,32.32581227,-2.92599278,-17.42635379,2.665884477,-21.41137184,366.9223827,52.07761733,16.38086643,39.84115523,142.0740072,55.22021661,104.8628159,56.15703971
-49.83333333,71.25,-12.75227273,5.043333333,1.469393939,979.8974242,5.326666667,-27.96575758,33.29166667,-8.597272727,-22.32681818,0.783030303,-24.13575758,499.9863636,67.04545455,26.31818182,31.99848485,179.3984848,85.94848485,137.019697,87.11818182
-46.16666667,71.25,-17.28530303,4.531515152,1.300606061,1004.599242,1.459848485,-32.02166667,33.48318182,-17.13136364,-18.10560606,-3.092424242,-28.3669697,807.7378788,99.66969697,47.97424242,24.19848485,273.2333333,154.880303,200.4515152,163.8984848
-42.5,71.25,-19.36787879,4.203484848,1.238181818,982.6275758,-0.790606061,-33.48742424,32.69484848,-19.51969697,-17.52318182,-5.371969697,-29.94439394,1063.884848,125.3924242,66.01060606,20.28181818,345.8893939,212.3590909,244.6272727,239.7742424
-38.83333333,71.25,-20.80015152,3.852424242,1.173787879,953.4592424,-2.854393939,-34.3669697,31.51045455,-20.86954545,-11.59712121,-7.212272727,-30.99621212,1269.772727,145.0621212,78.67878788,18.46969697,400.6272727,260.6378788,284.2242424,307.5030303
-35.16666667,71.25,-20.95666667,3.621666667,1.155,910.6639394,-4.088030303,-34.17287879,30.08409091,-20.11015152,-14.28015152,-8.073030303,-30.78151515,1320.866667,152.530303,74.87272727,20.37424242,419.7651515,270.2560606,297.7242424,332.4712121
-31.5,71.25,-18.41409091,4.347424242,1.442575758,862.1245455,-2.553939394,-31.68272727,29.12984848,-14.76833333,-14.92454545,-6.38969697,-27.83878788,1121.069697,135.3878788,60.97575758,22.67424242,356.9227273,225.919697,264.5378788,285.3575758
-27.83333333,71.25,-13.82598784,6.632218845,2.175683891,830.8928571,2.160942249,-27.70455927,29.86337386,-7.180699088,-11.62431611,-2.40775076,-22.90607903,755.1367781,86.31610942,43.67021277,21.23860182,233.1261398,151.9468085,193.0927052,199.9300912
-24.16666667,71.25,-10.62922535,6.621830986,2.131161972,855.3394366,5.52306338,-24.96514085,30.48802817,-3.743838028,-8.773943662,1.096830986,-19.85721831,526.8204225,64.15316901,28.17077465,24.625,169.1602113,95.94366197,124.193662,141.8028169
-20.5,71.25,-9.174489796,6.597959184,2.13877551,856.1030612,6.435714286,-23.76734694,30.21428571,-1.809183673,-6.246938776,2.410204082,-18.42959184,402.4489796,50.10204082,19.70408163,26.91836735,133.8163265,66.63265306,89.91836735,106.8265306
-16.83333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-13.16666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9.5,71.25,-2.930769231,4.407692308,2.430769231,472.6423077,6.107692308,-11.68076923,17.79230769,-1.311538462,-0.715384615,3.511538462,-8.303846154,727.2307692,88.65384615,35.42307692,27.5,246.2307692,118.6538462,197.1538462,184.1923077
-5.833333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.166666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.166666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.833333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.16666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.83333333,71.25,-0.561428571,6.318571429,2.257142857,725.7114286,15.03714286,-12.41142857,27.43714286,-2.62,-0.314285714,9.498571429,-8.73,709.3428571,83.02857143,36.2,24.64285714,223.5571429,116.5285714,162.8714286,203.0285714
23.5,71.25,-3.039285714,8.308333333,2.305952381,915.6257937,15.76071429,-19.49246032,35.24404762,-2.199603175,-3.203571429,9.373015873,-13.92539683,593.0079365,65.68650794,34.72619048,19.72619048,180.6865079,112.9404762,155.218254,159.0515873
27.16666667,71.25,-1.749305556,7.899305556,2.533333333,771.1670139,14.75555556,-15.99444444,30.75381944,8.578125,-7.119791667,8.790277778,-10.625,465,64.95138889,25.3125,31.58680556,171.1284722,79.94097222,166.78125,90.79861111
30.83333333,71.25,-0.376363636,5.870909091,2.346363636,635.0590909,13.01181818,-11.42909091,24.44181818,8.273636364,-2.983636364,8.448181818,-7.480909091,521.6818182,63.6,28.59090909,25.32727273,179.8181818,94.40909091,179.6727273,110.6818182
34.5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.16666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.83333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49.16666667,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.83333333,71.25,-7.229585799,8.169526627,2.256804734,924.3153846,11.66686391,-23.83047337,35.49615385,3.686094675,-13.55976331,5.353550296,-18.26686391,348.2337278,53.43491124,15.96153846,41.1183432,143.7485207,55.28994083,141.2692308,60.37869822
56.5,71.25,-7.806967213,8.400819672,2.11147541,1028.446721,12.99672131,-25.90327869,38.90040984,3.632377049,-14.4,5.858606557,-20.00081967,341.352459,50.35655738,15.56557377,38.88114754,136.7377049,53.31147541,129.647541,58.54918033
60.16666667,71.25,-8.244444444,8.875925926,1.994444444,1152.472222,14.98888889,-28.15925926,43.16481481,2.566666667,-18.67222222,6.987037037,-21.77222222,327.4444444,47.25925926,13.53703704,41.09259259,132.9814815,46.68518519,104.5555556,55.22222222
63.83333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.5,71.25,-10.41934524,7.822916667,1.780952381,1234.54494,12.19494048,-30.5452381,42.74047619,3.715178571,-22.23482143,5.976190476,-25.05863095,227.4166667,39.25,9.011904762,47.0952381,98.41964286,29.32440476,96.70238095,30.79761905
71.16666667,71.25,-11.52816667,7.396166667,1.699166667,1248.363167,10.745,-31.53566667,42.279,3.113166667,-23.73983333,5.325833333,-26.34233333,245.6383333,42.815,10.56,44.48166667,102.9516667,34.50666667,101.6916667,36.82833333
74.83333333,71.25,-12.40533333,7.066222222,1.586222222,1301.1,10.47266667,-32.93355556,43.40444444,3.308,-23.58911111,5.316888889,-27.62977778,300.2866667,47.76222222,13.42444444,39.67777778,120.0266667,45.16444444,119.5266667,51.74666667
78.5,71.25,-12.26650794,7.070793651,1.524761905,1337.574127,11.07238095,-33.33793651,44.40857143,4.841746032,-21.34142857,5.754444444,-27.68761905,344.5095238,51.43015873,14.96666667,38.62539683,135.752381,49.92698413,135.6365079,61.92539683
82.16666667,71.25,-12.30654362,7.44261745,1.508892617,1400.803188,12.84395973,-34.08271812,46.92600671,6.000838926,-21.88255034,6.47533557,-28.24379195,360.454698,57.90939597,14.67114094,44.02684564,149.0402685,48.19127517,145.8120805,62.39765101
85.83333333,71.25,-12.80666667,8.063939394,1.562727273,1483.455,14.85924242,-35.34621212,50.20636364,7.001666667,-24.50151515,7.237272727,-29.48651515,348.2560606,62.73181818,11.51666667,54.8469697,158.5257576,38.09848485,132.1848485,51.57727273
89.5,71.25,-12.92272727,8.665151515,1.6,1530.914091,15.83257576,-36.45060606,52.28606061,7.102727273,-25.66181818,7.785,-30.49287879,349.8893939,57.76515152,11.63484848,52.99545455,157.6651515,38.78787879,139.6727273,50.61363636
93.16666667,71.25,-13.61121212,9.119545455,1.608030303,1578.84197,15.98454545,-38.31136364,54.29893939,6.703939394,-28.22651515,7.672272727,-32.10015152,355.0560606,57.33939394,12.66212121,49.37878788,154.3833333,42.11969697,147.1681818,50.31363636
96.83333333,71.25,-13.92984848,9.527272727,1.608939394,1647.311212,16.90606061,-39.80848485,56.71939394,7.538181818,-32.03257576,8.27030303,-33.34393939,323.9424242,54.78484848,11.12272727,52.03939394,144.8666667,36.87424242,141.3439394,41.99090909
100.5,71.25,-14.72651515,9.680151515,1.59530303,1716.214848,17.57651515,-41.36484848,58.93939394,7.759545455,-33.47454545,8.622575758,-34.6519697,294.4590909,53.21969697,9.087878788,57.4530303,138.7818182,30.12424242,136.0045455,32.93636364
104.1666667,71.25,-15.16257576,9.623181818,1.584090909,1740.234545,17.41575758,-42.1319697,59.54727273,7.923030303,-34.17757576,8.558636364,-35.31681818,280.5424242,53.74090909,8.495454545,60.91363636,136.2969697,28.01666667,135.2621212,29.13484848
107.8333333,71.25,-15.44469697,9.338787879,1.51969697,1750.054545,16.595,-42.90090909,59.49666667,8.068181818,-34.95015152,8.154545455,-36.14469697,284.980303,56.47575758,8.833333333,62.67424242,142.0075758,28.96818182,141.9742424,29.48636364
111.5,71.25,-14.53287879,8.930757576,1.408787879,1823.946515,18.10257576,-43.23393939,61.33348485,9.818484848,-34.37378788,9.818484848,-36.5,256.3121212,49.76969697,8.228787879,61.21060606,127.6469697,27.15606061,127.6530303,27.89090909
115.1666667,71.25,-14.66848485,8.791060606,1.336515152,1894.272879,18.59712121,-44.34515152,62.94287879,10.34530303,-35.11681818,10.36636364,-37.78318182,221.3757576,39.68030303,7.504545455,55.31969697,104.8924242,25.05909091,104.8863636,26.16212121
118.8333333,71.25,-15.10848485,8.770606061,1.306666667,1917.944394,18.41712121,-44.85560606,63.275,7.890606061,-35.51090909,10.13893939,-38.57181818,213.5272727,32.95,7.527272727,48.00909091,91.73333333,24.79393939,87.54242424,27.57878788
122.5,71.25,-15.58969697,8.779393939,1.323484848,1924.627727,18.09045455,-45.14878788,63.2369697,6.996363636,-36.00075758,9.722272727,-39.0680303,258.3227273,40.28181818,8.545454545,50.94545455,113.4560606,29.01818182,104.2060606,32.92121212
126.1666667,71.25,-16.07272727,9.260909091,1.400909091,1953.992424,18.15212121,-45.74484848,63.89681818,7.096060606,-36.86590909,9.473939394,-39.95045455,305.5772727,51.87272727,10.20757576,54.68030303,139.15,34.5969697,132.1318182,39.01818182
129.8333333,71.25,-17.14301802,9.910585586,1.46463964,2003.345721,18.08175676,-47.18175676,65.26463964,8.504504505,-38.51013514,8.864864865,-41.66779279,256.295045,52.92117117,6.808558559,70.75675676,135.4572072,22.6981982,135.2972973,30.26351351
133.5,71.25,-16.50525114,10.73926941,1.605022831,1997.866895,18.62785388,-46.31210046,64.94200913,9.202511416,-33.18744292,9.202511416,-41.02762557,211.9109589,43.38127854,5.5456621,69.74657534,112.8949772,18.74657534,112.9041096,23.79908676
137.1666667,71.25,-15.88252212,11.03230088,1.766371681,1857.588274,17.10442478,-43.66681416,60.76747788,7.638938053,-29.20530973,7.978318584,-38.5920354,209.630531,41.79867257,5.278761062,68.80309735,109.199115,18.67256637,108.9889381,21.85176991
140.8333333,71.25,-15.64936909,10.57318612,1.870662461,1673.673817,14.53454259,-40.58375394,55.10977918,4.822870662,-29.56766562,5.923817035,-35.72350158,154.0977918,31.59305994,3.802839117,72.83753943,84.02208202,12.38801262,81.61198738,13.59148265
144.5,71.25,-15.15742424,9.593939394,1.764090909,1619.686061,13.83424242,-39.10484848,52.94,4.761818182,-28.54181818,5.956060606,-34.31090909,163.1681818,32.75454545,3.612121212,72.26666667,88.41818182,12.35606061,84.88333333,15.87121212
148.1666667,71.25,-15.06941748,8.475889968,1.494822006,1692.632848,15.34595469,-39.52621359,54.87686084,5.763430421,-25.55210356,7.576375405,-34.81990291,187.1990291,34.13915858,4.838187702,57.76860841,88.91747573,18.85275081,85.35760518,25.27184466
151.8333333,71.25,-15.0119883,9.227777778,1.559064327,1759.882164,16.41959064,-40.79649123,57.21374269,6.090350877,-20.67339181,8.319883041,-35.9119883,173.9590643,31.78070175,4.087719298,54.57017544,79.81871345,17.12573099,77.07602339,26.8625731
155.5,71.25,-14.95306122,9.964285714,1.718367347,1726.760204,15.77687075,-40.72857143,56.51088435,5.415646259,-19.70544218,7.598639456,-35.77210884,149.6564626,29.41156463,3.06122449,57.92517007,70.41836735,13.32653061,68.44557823,22.82312925
